evaluation_id,student_id,subject_id,evaluation_date,comments,point
4214,OGB/2024/468,subject_4,2024-10-06,Very bad performance,0
4215,OGB/2024/468,subject_8,2024-09-19,Good performance,8
4216,OGB/2024/468,subject_9,2024-09-15,Very bad performance,0
4217,OGB/2024/468,subject_5,2024-10-07,Excellent performance,10
4218,OGB/2024/468,subject_3,2024-10-03,Very bad performance,0
4219,OGB/2024/468,subject_10,2024-09-16,Excellent performance,10
4220,OGB/2024/468,subject_1,2024-09-14,Good performance,8
4221,OGB/2024/468,subject_6,2024-09-26,Fair performance,6
4222,OGB/2024/468,subject_2,2024-09-08,Below average performance,2
4223,OGB/2024/468,subject_7,2024-09-30,Below average performance,2
4224,OGB/2024/469,subject_14,2024-10-07,Fair performance,6
4225,OGB/2024/469,subject_2,2024-09-14,Excellent performance,10
4226,OGB/2024/469,subject_25,2024-09-10,Very bad performance,0
4227,OGB/2024/469,subject_6,2024-09-21,Excellent performance,10
4228,OGB/2024/469,subject_15,2024-09-20,Good performance,8
4229,OGB/2024/469,subject_29,2024-09-09,Good performance,8
4230,OGB/2024/469,subject_1,2024-10-03,Excellent performance,10
4231,OGB/2024/469,subject_24,2024-09-26,Fair performance,6
4232,OGB/2024/469,subject_21,2024-09-24,Excellent performance,10
4233,OGB/2024/469,subject_13,2024-09-07,Excellent performance,10
4234,OGB/2024/470,subject_16,2024-09-28,Fair performance,6
4235,OGB/2024/470,subject_6,2024-09-23,Excellent performance,10
4236,OGB/2024/470,subject_27,2024-09-24,Below average performance,2
4237,OGB/2024/470,subject_26,2024-09-12,Very bad performance,0
4238,OGB/2024/470,subject_29,2024-10-02,Below average performance,2
4239,OGB/2024/470,subject_15,2024-09-08,Fair performance,6
4240,OGB/2024/470,subject_23,2024-09-29,Excellent performance,10
4241,OGB/2024/470,subject_5,2024-10-05,Below average performance,2
4242,OGB/2024/470,subject_13,2024-10-07,Fair performance,6
4243,OGB/2024/470,subject_28,2024-09-10,Fair performance,6
4244,OGB/2024/471,subject_18,2024-09-11,Below average performance,2
4245,OGB/2024/471,subject_13,2024-10-05,Below average performance,2
4246,OGB/2024/471,subject_16,2024-10-07,Excellent performance,10
4247,OGB/2024/471,subject_1,2024-10-03,Below average performance,2
4248,OGB/2024/471,subject_2,2024-09-12,Good performance,8
4249,OGB/2024/471,subject_27,2024-09-09,Below average performance,2
4250,OGB/2024/471,subject_23,2024-10-01,Excellent performance,10
4251,OGB/2024/471,subject_15,2024-09-11,Below average performance,2
4252,OGB/2024/471,subject_22,2024-10-06,Below average performance,2
4253,OGB/2024/472,subject_5,2024-09-20,Excellent performance,10
4254,OGB/2024/472,subject_14,2024-09-18,Very bad performance,0
4255,OGB/2024/472,subject_26,2024-09-07,Below average performance,2
4256,OGB/2024/472,subject_18,2024-09-27,Below average performance,2
4257,OGB/2024/472,subject_23,2024-09-09,Good performance,8
4258,OGB/2024/472,subject_2,2024-09-17,Excellent performance,10
4259,OGB/2024/472,subject_21,2024-09-08,Below average performance,2
4260,OGB/2024/472,subject_28,2024-09-21,Excellent performance,10
4261,OGB/2024/472,subject_16,2024-09-15,Excellent performance,10
4262,OGB/2024/473,subject_2,2024-09-24,Excellent performance,10
4263,OGB/2024/473,subject_5,2024-09-16,Good performance,8
4264,OGB/2024/473,subject_6,2024-09-26,Very bad performance,0
4265,OGB/2024/473,subject_8,2024-09-11,Very bad performance,0
4266,OGB/2024/473,subject_1,2024-10-05,Excellent performance,10
4267,OGB/2024/473,subject_4,2024-09-14,Below average performance,2
4268,OGB/2024/473,subject_3,2024-10-04,Fair performance,6
4269,OGB/2024/473,subject_9,2024-09-21,Very bad performance,0
4270,OGB/2024/473,subject_7,2024-09-09,Fair performance,6
4271,OGB/2024/474,subject_18,2024-09-23,Below average performance,2
4272,OGB/2024/474,subject_13,2024-09-15,Good performance,8
4273,OGB/2024/474,subject_17,2024-09-24,Good performance,8
4274,OGB/2024/474,subject_21,2024-09-30,Excellent performance,10
4275,OGB/2024/474,subject_16,2024-10-03,Good performance,8
4276,OGB/2024/474,subject_29,2024-09-30,Excellent performance,10
4277,OGB/2024/474,subject_2,2024-09-18,Excellent performance,10
4278,OGB/2024/474,subject_26,2024-10-07,Very bad performance,0
4279,OGB/2024/475,subject_15,2024-09-10,Below average performance,2
4280,OGB/2024/475,subject_29,2024-09-12,Good performance,8
4281,OGB/2024/475,subject_24,2024-09-10,Fair performance,6
4282,OGB/2024/475,subject_23,2024-09-30,Below average performance,2
4283,OGB/2024/475,subject_16,2024-10-03,Very bad performance,0
4284,OGB/2024/475,subject_13,2024-09-29,Excellent performance,10
4285,OGB/2024/475,subject_5,2024-09-13,Very bad performance,0
4286,OGB/2024/475,subject_21,2024-09-29,Fair performance,6
4287,OGB/2024/476,subject_21,2024-09-11,Excellent performance,10
4288,OGB/2024/476,subject_24,2024-09-07,Excellent performance,10
4289,OGB/2024/476,subject_6,2024-09-11,Very bad performance,0
4290,OGB/2024/476,subject_27,2024-10-05,Excellent performance,10
4291,OGB/2024/476,subject_29,2024-09-13,Excellent performance,10
4292,OGB/2024/476,subject_22,2024-09-26,Good performance,8
4293,OGB/2024/476,subject_2,2024-09-20,Fair performance,6
4294,OGB/2024/476,subject_28,2024-10-03,Very bad performance,0
4295,OGB/2024/476,subject_14,2024-09-28,Below average performance,2
4296,OGB/2024/476,subject_13,2024-09-10,Fair performance,6
4297,OGB/2024/477,subject_10,2024-09-13,Excellent performance,10
4298,OGB/2024/477,subject_1,2024-09-29,Excellent performance,10
4299,OGB/2024/477,subject_7,2024-09-28,Fair performance,6
4300,OGB/2024/477,subject_6,2024-09-15,Fair performance,6
4301,OGB/2024/477,subject_9,2024-09-13,Good performance,8
4302,OGB/2024/477,subject_5,2024-10-05,Fair performance,6
4303,OGB/2024/477,subject_2,2024-09-30,Excellent performance,10
4304,OGB/2024/477,subject_3,2024-09-29,Excellent performance,10
4305,OGB/2024/477,subject_8,2024-10-06,Fair performance,6
4306,OGB/2024/478,subject_18,2024-09-30,Excellent performance,10
4307,OGB/2024/478,subject_6,2024-09-16,Good performance,8
4308,OGB/2024/478,subject_23,2024-10-03,Excellent performance,10
4309,OGB/2024/478,subject_14,2024-09-30,Very bad performance,0
4310,OGB/2024/478,subject_5,2024-09-25,Fair performance,6
4311,OGB/2024/478,subject_25,2024-10-05,Fair performance,6
4312,OGB/2024/478,subject_15,2024-10-06,Fair performance,6
4313,OGB/2024/478,subject_16,2024-09-20,Fair performance,6
4314,OGB/2024/478,subject_13,2024-09-08,Fair performance,6
4315,OGB/2024/478,subject_27,2024-09-13,Excellent performance,10
4316,OGB/2024/479,subject_1,2024-09-26,Excellent performance,10
4317,OGB/2024/479,subject_28,2024-09-11,Very bad performance,0
4318,OGB/2024/479,subject_21,2024-09-25,Average performance,4
4319,OGB/2024/479,subject_17,2024-09-29,Good performance,8
4320,OGB/2024/479,subject_13,2024-09-22,Good performance,8
4321,OGB/2024/479,subject_2,2024-09-14,Fair performance,6
4322,OGB/2024/479,subject_22,2024-10-01,Excellent performance,10
4323,OGB/2024/479,subject_18,2024-09-09,Excellent performance,10
4324,OGB/2024/479,subject_16,2024-09-26,Good performance,8
4325,OGB/2024/479,subject_23,2024-10-04,Very bad performance,0
4326,OGB/2024/480,subject_3,2024-09-28,Very bad performance,0
4327,OGB/2024/480,subject_6,2024-10-05,Excellent performance,10
4328,OGB/2024/480,subject_2,2024-09-14,Very bad performance,0
4329,OGB/2024/480,subject_10,2024-09-24,Average performance,4
4330,OGB/2024/480,subject_7,2024-09-17,Excellent performance,10
4331,OGB/2024/480,subject_4,2024-09-11,Below average performance,2
4332,OGB/2024/480,subject_9,2024-09-18,Very bad performance,0
4333,OGB/2024/480,subject_5,2024-09-30,Excellent performance,10
4334,OGB/2024/481,subject_23,2024-10-04,Good performance,8
4335,OGB/2024/481,subject_5,2024-09-30,Average performance,4
4336,OGB/2024/481,subject_16,2024-09-28,Excellent performance,10
4337,OGB/2024/481,subject_26,2024-09-25,Good performance,8
4338,OGB/2024/481,subject_24,2024-09-27,Excellent performance,10
4339,OGB/2024/481,subject_2,2024-09-08,Excellent performance,10
4340,OGB/2024/481,subject_21,2024-10-03,Fair performance,6
4341,OGB/2024/481,subject_27,2024-09-23,Excellent performance,10
4342,OGB/2024/481,subject_18,2024-09-18,Fair performance,6
4343,OGB/2024/481,subject_1,2024-09-28,Excellent performance,10
4344,OGB/2024/482,subject_6,2024-09-10,Good performance,8
4345,OGB/2024/482,subject_3,2024-09-25,Fair performance,6
4346,OGB/2024/482,subject_8,2024-09-13,Good performance,8
4347,OGB/2024/482,subject_2,2024-09-23,Below average performance,2
4348,OGB/2024/482,subject_10,2024-09-13,Fair performance,6
4349,OGB/2024/482,subject_5,2024-10-02,Good performance,8
4350,OGB/2024/482,subject_1,2024-09-10,Excellent performance,10
4351,OGB/2024/482,subject_9,2024-10-02,Very bad performance,0
4352,OGB/2024/483,subject_10,2024-09-15,Excellent performance,10
4353,OGB/2024/483,subject_9,2024-10-07,Good performance,8
4354,OGB/2024/483,subject_3,2024-09-29,Below average performance,2
4355,OGB/2024/483,subject_4,2024-10-07,Below average performance,2
4356,OGB/2024/483,subject_2,2024-10-03,Very bad performance,0
4357,OGB/2024/483,subject_1,2024-09-12,Excellent performance,10
4358,OGB/2024/483,subject_7,2024-09-17,Average performance,4
4359,OGB/2024/483,subject_5,2024-09-25,Very bad performance,0
4360,OGB/2024/483,subject_8,2024-09-22,Excellent performance,10
4361,OGB/2024/484,subject_29,2024-10-04,Good performance,8
4362,OGB/2024/484,subject_6,2024-10-01,Fair performance,6
4363,OGB/2024/484,subject_13,2024-10-04,Good performance,8
4364,OGB/2024/484,subject_16,2024-09-26,Excellent performance,10
4365,OGB/2024/484,subject_2,2024-09-19,Very bad performance,0
4366,OGB/2024/484,subject_23,2024-09-21,Excellent performance,10
4367,OGB/2024/484,subject_1,2024-09-08,Excellent performance,10
4368,OGB/2024/484,subject_14,2024-10-02,Excellent performance,10
4369,OGB/2024/485,subject_24,2024-09-14,Fair performance,6
4370,OGB/2024/485,subject_6,2024-09-17,Very bad performance,0
4371,OGB/2024/485,subject_5,2024-10-03,Excellent performance,10
4372,OGB/2024/485,subject_17,2024-09-23,Very bad performance,0
4373,OGB/2024/485,subject_28,2024-09-09,Excellent performance,10
4374,OGB/2024/485,subject_21,2024-09-11,Excellent performance,10
4375,OGB/2024/485,subject_29,2024-09-26,Excellent performance,10
4376,OGB/2024/485,subject_2,2024-10-07,Fair performance,6
4377,OGB/2024/485,subject_13,2024-09-07,Fair performance,6
4378,OGB/2024/485,subject_1,2024-09-19,Excellent performance,10
4379,OGB/2024/486,subject_2,2024-09-07,Good performance,8
4380,OGB/2024/486,subject_26,2024-09-14,Below average performance,2
4381,OGB/2024/486,subject_23,2024-09-30,Fair performance,6
4382,OGB/2024/486,subject_1,2024-09-15,Excellent performance,10
4383,OGB/2024/486,subject_29,2024-09-24,Fair performance,6
4384,OGB/2024/486,subject_16,2024-09-29,Excellent performance,10
4385,OGB/2024/486,subject_21,2024-10-01,Very bad performance,0
4386,OGB/2024/486,subject_28,2024-09-15,Below average performance,2
4387,OGB/2024/486,subject_22,2024-09-22,Excellent performance,10
4388,OGB/2024/487,subject_2,2024-09-18,Excellent performance,10
4389,OGB/2024/487,subject_8,2024-09-11,Fair performance,6
4390,OGB/2024/487,subject_4,2024-09-20,Very bad performance,0
4391,OGB/2024/487,subject_1,2024-09-08,Below average performance,2
4392,OGB/2024/487,subject_10,2024-09-15,Fair performance,6
4393,OGB/2024/487,subject_6,2024-09-26,Good performance,8
4394,OGB/2024/487,subject_5,2024-09-27,Below average performance,2
4395,OGB/2024/487,subject_7,2024-10-01,Good performance,8
4396,OGB/2024/487,subject_3,2024-09-22,Excellent performance,10
4397,OGB/2024/487,subject_9,2024-10-01,Below average performance,2
4398,OGB/2024/488,subject_4,2024-09-22,Below average performance,2
4399,OGB/2024/488,subject_7,2024-09-17,Excellent performance,10
4400,OGB/2024/488,subject_3,2024-09-18,Excellent performance,10
4401,OGB/2024/488,subject_5,2024-09-23,Excellent performance,10
4402,OGB/2024/488,subject_10,2024-09-25,Very bad performance,0
4403,OGB/2024/488,subject_8,2024-09-14,Excellent performance,10
4404,OGB/2024/488,subject_6,2024-09-30,Very bad performance,0
4405,OGB/2024/488,subject_9,2024-09-13,Very bad performance,0
4406,OGB/2024/488,subject_2,2024-09-07,Below average performance,2
4407,OGB/2024/488,subject_1,2024-09-07,Excellent performance,10
4408,OGB/2024/489,subject_6,2024-09-20,Fair performance,6
4409,OGB/2024/489,subject_18,2024-09-23,Below average performance,2
4410,OGB/2024/489,subject_5,2024-10-03,Fair performance,6
4411,OGB/2024/489,subject_28,2024-09-11,Below average performance,2
4412,OGB/2024/489,subject_23,2024-10-04,Below average performance,2
4413,OGB/2024/489,subject_14,2024-09-08,Excellent performance,10
4414,OGB/2024/489,subject_26,2024-09-13,Good performance,8
4415,OGB/2024/489,subject_27,2024-10-01,Good performance,8
4416,OGB/2024/489,subject_1,2024-09-12,Excellent performance,10
4417,OGB/2024/489,subject_15,2024-10-07,Average performance,4
4418,OGB/2024/490,subject_7,2024-09-08,Below average performance,2
4419,OGB/2024/490,subject_4,2024-10-07,Fair performance,6
4420,OGB/2024/490,subject_5,2024-09-23,Fair performance,6
4421,OGB/2024/490,subject_3,2024-09-19,Below average performance,2
4422,OGB/2024/490,subject_2,2024-09-25,Very bad performance,0
4423,OGB/2024/490,subject_1,2024-09-08,Very bad performance,0
4424,OGB/2024/490,subject_6,2024-10-07,Very bad performance,0
4425,OGB/2024/490,subject_8,2024-09-15,Average performance,4
4426,OGB/2024/490,subject_9,2024-09-16,Very bad performance,0
4427,OGB/2024/491,subject_1,2024-10-02,Very bad performance,0
4428,OGB/2024/491,subject_26,2024-09-29,Average performance,4
4429,OGB/2024/491,subject_23,2024-09-25,Very bad performance,0
4430,OGB/2024/491,subject_16,2024-09-10,Below average performance,2
4431,OGB/2024/491,subject_28,2024-10-02,Good performance,8
4432,OGB/2024/491,subject_6,2024-09-18,Excellent performance,10
4433,OGB/2024/491,subject_24,2024-09-21,Good performance,8
4434,OGB/2024/491,subject_17,2024-09-22,Good performance,8
4435,OGB/2024/492,subject_28,2024-10-01,Excellent performance,10
4436,OGB/2024/492,subject_17,2024-09-20,Excellent performance,10
4437,OGB/2024/492,subject_23,2024-09-08,Below average performance,2
4438,OGB/2024/492,subject_29,2024-09-28,Good performance,8
4439,OGB/2024/492,subject_24,2024-10-07,Very bad performance,0
4440,OGB/2024/492,subject_14,2024-09-07,Below average performance,2
4441,OGB/2024/492,subject_25,2024-09-22,Very bad performance,0
4442,OGB/2024/492,subject_2,2024-09-13,Very bad performance,0
4443,OGB/2024/492,subject_6,2024-09-10,Very bad performance,0
4444,OGB/2024/492,subject_27,2024-09-07,Excellent performance,10
4445,OGB/2024/493,subject_2,2024-09-11,Excellent performance,10
4446,OGB/2024/493,subject_6,2024-09-12,Fair performance,6
4447,OGB/2024/493,subject_9,2024-10-06,Excellent performance,10
4448,OGB/2024/493,subject_8,2024-10-03,Excellent performance,10
4449,OGB/2024/493,subject_1,2024-09-28,Very bad performance,0
4450,OGB/2024/493,subject_4,2024-09-25,Good performance,8
4451,OGB/2024/493,subject_5,2024-09-28,Average performance,4
4452,OGB/2024/493,subject_10,2024-09-07,Fair performance,6
4453,OGB/2024/493,subject_7,2024-09-10,Good performance,8
4454,OGB/2024/493,subject_3,2024-10-06,Below average performance,2
4455,OGB/2024/494,subject_16,2024-10-05,Very bad performance,0
4456,OGB/2024/494,subject_26,2024-10-05,Excellent performance,10
4457,OGB/2024/494,subject_29,2024-09-29,Very bad performance,0
4458,OGB/2024/494,subject_2,2024-09-26,Good performance,8
4459,OGB/2024/494,subject_15,2024-09-24,Excellent performance,10
4460,OGB/2024/494,subject_14,2024-09-11,Below average performance,2
4461,OGB/2024/494,subject_5,2024-09-22,Below average performance,2
4462,OGB/2024/494,subject_21,2024-10-03,Excellent performance,10
4463,OGB/2024/495,subject_1,2024-09-21,Good performance,8
4464,OGB/2024/495,subject_9,2024-10-01,Excellent performance,10
4465,OGB/2024/495,subject_10,2024-09-20,Fair performance,6
4466,OGB/2024/495,subject_3,2024-09-21,Excellent performance,10
4467,OGB/2024/495,subject_7,2024-10-03,Excellent performance,10
4468,OGB/2024/495,subject_5,2024-09-10,Excellent performance,10
4469,OGB/2024/495,subject_6,2024-09-29,Fair performance,6
4470,OGB/2024/495,subject_2,2024-10-01,Fair performance,6
4471,OGB/2024/495,subject_8,2024-09-24,Good performance,8
4472,OGB/2024/496,subject_13,2024-09-18,Average performance,4
4473,OGB/2024/496,subject_2,2024-09-11,Good performance,8
4474,OGB/2024/496,subject_25,2024-09-08,Average performance,4
4475,OGB/2024/496,subject_6,2024-10-05,Good performance,8
4476,OGB/2024/496,subject_21,2024-09-22,Average performance,4
4477,OGB/2024/496,subject_22,2024-09-26,Good performance,8
4478,OGB/2024/496,subject_16,2024-09-10,Excellent performance,10
4479,OGB/2024/496,subject_1,2024-09-19,Very bad performance,0
4480,OGB/2024/497,subject_16,2024-09-15,Good performance,8
4481,OGB/2024/497,subject_14,2024-09-13,Very bad performance,0
4482,OGB/2024/497,subject_26,2024-09-16,Good performance,8
4483,OGB/2024/497,subject_5,2024-09-29,Excellent performance,10
4484,OGB/2024/497,subject_25,2024-09-21,Good performance,8
4485,OGB/2024/497,subject_1,2024-09-10,Fair performance,6
4486,OGB/2024/497,subject_23,2024-09-27,Excellent performance,10
4487,OGB/2024/497,subject_13,2024-10-01,Excellent performance,10
4488,OGB/2024/497,subject_17,2024-10-03,Good performance,8
4489,OGB/2024/498,subject_7,2024-10-02,Very bad performance,0
4490,OGB/2024/498,subject_9,2024-09-18,Very bad performance,0
4491,OGB/2024/498,subject_2,2024-10-06,Very bad performance,0
