academic_record_id,student_id,subject_id,attendance_percentage,assignment_score,exam_score,final_grade
3941,OGB/2024/437,subject_1,56.71,75.9,84.29,75.9
3942,OGB/2024/437,subject_14,74.59,69.58,75.07,75.74
3943,OGB/2024/437,subject_15,56.87,57.96,72.44,68.86
3944,OGB/2024/437,subject_24,58.28,83.88,54.12,58.74
3945,OGB/2024/437,subject_21,77.26,86.62,90.86,86.72
3946,OGB/2024/437,subject_23,84.04,75.19,47.79,60.39
3947,OGB/2024/437,subject_18,71.48,62.48,99.03,84.56
3948,OGB/2024/437,subject_17,69.22,63.76,48.8,57.07
3949,OGB/2024/437,subject_27,55.76,48.21,90.43,77.72
3950,OGB/2024/438,subject_2,63.18,57.83,56.07,58.78
3951,OGB/2024/438,subject_5,92.03,40.95,54.78,58.02
3952,OGB/2024/438,subject_1,85.66,71.66,84.34,84.01
3953,OGB/2024/438,subject_10,61.73,89.76,84.78,82.16
3954,OGB/2024/438,subject_7,53.89,61.14,79.31,68.62
3955,OGB/2024/438,subject_9,87.2,49.42,77.78,75.21
3956,OGB/2024/438,subject_6,96.47,49.92,62.13,68.51
3957,OGB/2024/438,subject_3,60.99,56.99,88.11,77.71
3958,OGB/2024/438,subject_4,60.69,45.46,44.49,49.49
3959,OGB/2024/438,subject_8,74.07,44.05,90.98,78.18
3960,OGB/2024/439,subject_4,72.91,66.07,54.07,62.62
3961,OGB/2024/439,subject_7,68.7,65.57,46.6,53.12
3962,OGB/2024/439,subject_10,93.5,42.76,66.14,69.77
3963,OGB/2024/439,subject_9,96.73,99.27,99.72,96.95
3964,OGB/2024/439,subject_6,55.19,47.66,41.72,45.22
3965,OGB/2024/439,subject_1,61.76,84.41,67.12,67.91
3966,OGB/2024/439,subject_5,68.6,97.28,71.24,74.65
3967,OGB/2024/439,subject_3,62.23,49.23,81.74,70.12
3968,OGB/2024/439,subject_8,98.34,56.24,47.52,58.96
3969,OGB/2024/439,subject_2,51.4,75.4,70.35,65.89
3970,OGB/2024/440,subject_3,87.54,78.5,91.96,86.81
3971,OGB/2024/440,subject_4,65.82,87.83,63.68,66.46
3972,OGB/2024/440,subject_9,82.13,60.59,79.28,75.16
3973,OGB/2024/440,subject_1,96.46,59.17,69.91,73.35
3974,OGB/2024/440,subject_8,69.07,70.38,62.67,67.04
3975,OGB/2024/440,subject_6,79.73,63.37,96.88,88.12
3976,OGB/2024/440,subject_5,94.27,41.55,62.25,67.17
3977,OGB/2024/440,subject_7,70.96,72.12,83.51,77.08
3978,OGB/2024/440,subject_2,76.71,56.15,86.19,81.16
3979,OGB/2024/440,subject_10,83.15,44.32,68.02,68.92
3980,OGB/2024/441,subject_5,94.47,80.78,41.5,58.99
3981,OGB/2024/441,subject_6,66.16,68.85,73.11,70.76
3982,OGB/2024/441,subject_7,64.3,64.23,49.02,55.78
3983,OGB/2024/441,subject_9,55.85,56.75,64.6,60.14
3984,OGB/2024/441,subject_4,95.77,79.13,98.68,93.99
3985,OGB/2024/441,subject_1,97.47,64.11,80.53,78.28
3986,OGB/2024/441,subject_2,95.92,99.77,51.03,68.32
3987,OGB/2024/441,subject_8,82.43,64.3,84.4,81.54
3988,OGB/2024/441,subject_3,87.33,45.42,92.3,82.83
3989,OGB/2024/441,subject_10,63.6,67.72,71.82,69.99
3990,OGB/2024/442,subject_18,56.87,85.62,43.97,52.52
3991,OGB/2024/442,subject_23,91.41,57.9,94.1,83.51
3992,OGB/2024/442,subject_2,71.17,91.04,66.29,72.73
3993,OGB/2024/442,subject_5,62.43,79.54,92.11,82.34
3994,OGB/2024/442,subject_25,70.39,42.23,91.18,79.49
3995,OGB/2024/442,subject_26,78.04,58.62,79.99,77.09
3996,OGB/2024/442,subject_14,56.6,48.47,76.81,67.08
3997,OGB/2024/442,subject_22,89.98,86.36,77.58,84.33
3998,OGB/2024/442,subject_27,78.95,77.06,66.78,71.7
3999,OGB/2024/442,subject_24,84.0,82.99,88.97,88.73
4000,OGB/2024/443,subject_9,51.65,62.34,88.47,78.37
4001,OGB/2024/443,subject_6,96.15,95.16,45.47,65.76
4002,OGB/2024/443,subject_10,88.74,77.79,75.74,76.61
4003,OGB/2024/443,subject_7,94.82,68.37,64.48,70.22
4004,OGB/2024/443,subject_2,79.49,60.31,94.37,82.78
4005,OGB/2024/443,subject_8,87.98,79.05,61.33,69.84
4006,OGB/2024/443,subject_4,64.55,44.6,46.46,50.76
4007,OGB/2024/443,subject_5,78.48,55.09,61.66,62.22
4008,OGB/2024/443,subject_3,96.58,64.89,52.83,65.98
4009,OGB/2024/443,subject_1,72.77,45.88,81.51,73.69
4010,OGB/2024/444,subject_9,70.32,69.9,96.28,86.41
4011,OGB/2024/444,subject_7,73.59,50.73,95.45,79.47
4012,OGB/2024/444,subject_5,99.45,48.02,55.45,65.12
4013,OGB/2024/444,subject_2,84.09,66.07,84.96,79.04
4014,OGB/2024/444,subject_6,54.39,48.55,58.5,53.95
4015,OGB/2024/444,subject_3,80.89,45.99,67.13,68.01
4016,OGB/2024/444,subject_4,58.02,43.02,76.83,63.71
4017,OGB/2024/444,subject_1,56.98,78.47,94.54,82.51
4018,OGB/2024/445,subject_22,83.73,99.79,48.83,66.27
4019,OGB/2024/445,subject_13,57.73,64.52,73.19,67.95
4020,OGB/2024/445,subject_25,91.05,83.04,91.52,89.62
4021,OGB/2024/445,subject_17,70.36,70.01,49.24,57.45
4022,OGB/2024/445,subject_18,94.67,97.59,49.2,70.8
4023,OGB/2024/445,subject_28,95.69,56.8,68.8,70.25
4024,OGB/2024/445,subject_14,68.5,78.22,97.2,87.86
4025,OGB/2024/445,subject_15,67.49,98.4,99.85,95.35
4026,OGB/2024/445,subject_24,88.47,75.34,80.61,81.93
4027,OGB/2024/446,subject_24,77.53,64.39,59.18,66.0
4028,OGB/2024/446,subject_23,57.39,46.72,99.65,82.77
4029,OGB/2024/446,subject_16,78.85,95.69,53.48,66.15
4030,OGB/2024/446,subject_26,97.98,88.15,51.28,70.45
4031,OGB/2024/446,subject_14,63.32,50.3,63.52,61.44
4032,OGB/2024/446,subject_5,80.56,53.07,91.35,81.61
4033,OGB/2024/446,subject_18,93.65,81.09,57.46,70.09
4034,OGB/2024/446,subject_13,84.21,76.2,97.68,91.45
4035,OGB/2024/446,subject_15,55.85,50.19,49.78,50.01
4036,OGB/2024/447,subject_1,70.01,58.52,90.01,82.39
4037,OGB/2024/447,subject_18,58.25,85.3,89.33,85.24
4038,OGB/2024/447,subject_5,58.05,45.33,55.07,52.43
4039,OGB/2024/447,subject_17,63.24,76.67,70.5,72.18
4040,OGB/2024/447,subject_23,74.14,91.01,47.5,59.11
4041,OGB/2024/447,subject_24,56.99,74.38,44.02,52.48
4042,OGB/2024/447,subject_2,87.2,95.38,41.85,59.06
4043,OGB/2024/447,subject_6,56.87,51.09,46.58,47.36
4044,OGB/2024/447,subject_13,98.09,77.11,40.87,61.26
4045,OGB/2024/448,subject_26,91.32,82.58,95.93,90.09
4046,OGB/2024/448,subject_22,74.63,56.81,44.68,53.07
4047,OGB/2024/448,subject_1,90.17,76.75,85.52,84.26
4048,OGB/2024/448,subject_29,65.32,42.63,69.95,63.16
4049,OGB/2024/448,subject_16,97.73,99.85,85.89,88.71
4050,OGB/2024/448,subject_27,54.9,86.69,62.82,67.38
4051,OGB/2024/448,subject_23,68.94,52.64,44.84,48.4
4052,OGB/2024/448,subject_15,77.77,78.23,75.75,79.05
4053,OGB/2024/448,subject_17,77.2,81.44,76.53,77.37
4054,OGB/2024/449,subject_6,52.29,56.21,61.48,61.49
4055,OGB/2024/449,subject_3,72.75,84.47,48.23,62.61
4056,OGB/2024/449,subject_8,63.23,71.47,92.2,84.02
4057,OGB/2024/449,subject_2,61.91,40.14,83.67,67.7
4058,OGB/2024/449,subject_10,74.48,95.79,52.57,66.76
4059,OGB/2024/449,subject_4,88.68,80.73,46.87,64.44
4060,OGB/2024/449,subject_5,95.67,97.77,46.29,64.69
4061,OGB/2024/449,subject_7,89.14,55.57,98.66,90.36
4062,OGB/2024/449,subject_1,85.28,56.78,96.08,83.08
4063,OGB/2024/449,subject_9,92.57,76.2,79.55,79.42
4064,OGB/2024/450,subject_10,82.73,62.3,90.8,81.49
4065,OGB/2024/450,subject_6,83.91,76.17,81.26,81.32
4066,OGB/2024/450,subject_9,98.08,58.47,62.82,66.95
4067,OGB/2024/450,subject_1,81.06,71.24,98.72,87.82
4068,OGB/2024/450,subject_7,64.04,73.44,51.87,56.21
4069,OGB/2024/450,subject_4,90.11,99.92,82.67,90.41
4070,OGB/2024/450,subject_2,64.41,65.58,47.15,53.38
4071,OGB/2024/450,subject_5,96.23,65.08,94.12,89.15
4072,OGB/2024/450,subject_3,60.85,77.9,86.5,79.34
4073,OGB/2024/451,subject_28,75.81,96.76,88.63,88.68
4074,OGB/2024/451,subject_15,95.47,82.28,58.66,69.24
4075,OGB/2024/451,subject_14,67.38,85.33,43.32,58.6
4076,OGB/2024/451,subject_23,68.2,68.66,44.58,52.36
4077,OGB/2024/451,subject_17,82.31,96.75,78.5,85.42
4078,OGB/2024/451,subject_18,58.24,71.48,44.45,51.94
4079,OGB/2024/451,subject_26,63.39,52.54,41.3,50.36
4080,OGB/2024/451,subject_13,54.76,82.85,43.04,54.45
4081,OGB/2024/451,subject_24,59.75,71.66,63.59,61.71
4082,OGB/2024/451,subject_2,93.18,63.27,86.29,82.34
4083,OGB/2024/452,subject_21,88.34,90.04,58.41,67.86
4084,OGB/2024/452,subject_26,70.13,93.52,54.52,66.96
4085,OGB/2024/452,subject_29,56.9,62.02,46.58,51.35
4086,OGB/2024/452,subject_14,88.05,47.71,49.02,58.74
4087,OGB/2024/452,subject_5,85.54,74.92,74.91,76.16
4088,OGB/2024/452,subject_15,52.9,61.78,55.34,57.3
4089,OGB/2024/452,subject_22,94.87,61.2,82.32,78.39
4090,OGB/2024/452,subject_13,81.5,84.61,74.4,80.11
4091,OGB/2024/452,subject_28,69.41,67.77,77.07,72.54
4092,OGB/2024/452,subject_25,57.07,61.69,70.31,68.91
4093,OGB/2024/453,subject_8,97.83,49.12,89.09,82.68
4094,OGB/2024/453,subject_6,97.29,73.94,45.32,63.89
4095,OGB/2024/453,subject_2,53.11,50.92,48.97,52.24
4096,OGB/2024/453,subject_10,51.57,47.26,88.22,74.2
4097,OGB/2024/453,subject_1,88.73,97.38,59.3,74.45
4098,OGB/2024/453,subject_5,94.16,79.02,65.75,76.9
4099,OGB/2024/453,subject_7,99.0,90.63,59.01,70.61
4100,OGB/2024/453,subject_3,90.23,75.31,54.51,66.75
4101,OGB/2024/453,subject_4,73.08,96.16,60.09,70.67
4102,OGB/2024/454,subject_3,58.21,59.56,73.5,65.77
4103,OGB/2024/454,subject_8,53.4,96.72,62.78,66.41
4104,OGB/2024/454,subject_10,67.44,98.51,59.55,66.86
4105,OGB/2024/454,subject_7,88.61,51.72,50.28,57.43
4106,OGB/2024/454,subject_2,88.5,84.15,98.48,91.25
4107,OGB/2024/454,subject_9,84.93,74.61,56.8,64.03
4108,OGB/2024/454,subject_4,51.6,69.5,50.71,56.65
4109,OGB/2024/454,subject_6,73.55,99.22,77.32,78.29
4110,OGB/2024/455,subject_23,97.68,46.7,87.1,79.15
4111,OGB/2024/455,subject_2,56.98,63.48,79.62,71.63
4112,OGB/2024/455,subject_27,89.38,90.51,50.38,64.7
4113,OGB/2024/455,subject_15,87.45,50.72,65.86,65.58
4114,OGB/2024/455,subject_24,99.95,42.4,97.62,87.45
4115,OGB/2024/455,subject_22,90.94,73.07,96.29,92.4
4116,OGB/2024/455,subject_21,87.72,80.99,45.35,60.37
4117,OGB/2024/455,subject_5,98.45,84.4,62.61,76.37
4118,OGB/2024/455,subject_13,88.55,46.93,57.43,60.21
4119,OGB/2024/456,subject_3,58.77,58.27,93.26,81.08
4120,OGB/2024/456,subject_8,99.64,98.22,69.97,79.63
4121,OGB/2024/456,subject_2,77.65,97.27,87.15,86.38
4122,OGB/2024/456,subject_5,84.55,91.81,59.96,71.18
4123,OGB/2024/456,subject_6,82.75,74.8,47.99,57.37
4124,OGB/2024/456,subject_9,59.08,70.02,58.42,59.71
4125,OGB/2024/456,subject_7,72.12,95.49,61.13,69.01
4126,OGB/2024/456,subject_4,94.75,88.33,91.25,90.63
4127,OGB/2024/457,subject_9,84.25,78.98,91.9,89.1
4128,OGB/2024/457,subject_4,70.61,76.03,45.93,58.96
4129,OGB/2024/457,subject_2,82.84,96.81,93.31,90.04
4130,OGB/2024/457,subject_3,96.9,59.98,59.45,68.62
4131,OGB/2024/457,subject_8,74.56,87.47,93.18,87.5
4132,OGB/2024/457,subject_6,52.48,71.42,85.4,75.79
4133,OGB/2024/457,subject_7,81.97,48.85,51.73,55.35
4134,OGB/2024/457,subject_10,78.92,73.76,90.11,82.28
4135,OGB/2024/457,subject_1,86.18,50.74,40.64,53.83
4136,OGB/2024/458,subject_6,52.28,64.33,83.43,75.11
4137,OGB/2024/458,subject_8,61.61,96.89,99.56,88.63
4138,OGB/2024/458,subject_4,69.22,47.5,64.71,62.0
4139,OGB/2024/458,subject_9,67.14,90.08,97.1,88.47
4140,OGB/2024/458,subject_10,65.69,61.75,60.37,59.55
4141,OGB/2024/458,subject_5,71.2,44.9,54.54,54.6
4142,OGB/2024/458,subject_2,65.71,68.84,93.84,84.6
4143,OGB/2024/458,subject_1,50.35,93.93,74.68,71.62
4144,OGB/2024/459,subject_1,84.14,94.54,73.55,78.44
4145,OGB/2024/459,subject_9,53.31,85.59,64.61,66.12
4146,OGB/2024/459,subject_4,60.05,98.55,90.7,88.2
4147,OGB/2024/459,subject_8,65.02,79.96,71.2,69.06
4148,OGB/2024/459,subject_5,51.22,47.08,48.4,50.07
4149,OGB/2024/459,subject_10,80.6,97.25,60.52,74.64
4150,OGB/2024/459,subject_7,59.34,91.9,46.61,57.35
4151,OGB/2024/459,subject_3,87.88,88.0,51.73,65.71
4152,OGB/2024/460,subject_15,97.07,74.17,97.0,91.36
4153,OGB/2024/460,subject_6,75.1,54.16,94.61,81.59
4154,OGB/2024/460,subject_22,94.21,70.13,64.67,69.3
4155,OGB/2024/460,subject_13,83.48,62.49,72.98,71.11
4156,OGB/2024/460,subject_24,83.26,52.04,88.15,81.1
4157,OGB/2024/460,subject_18,66.25,71.08,68.98,68.35
4158,OGB/2024/460,subject_2,93.35,82.9,91.43,88.96
4159,OGB/2024/460,subject_28,60.86,97.81,49.43,64.15
4160,OGB/2024/461,subject_1,81.45,84.33,53.49,63.0
4161,OGB/2024/461,subject_18,90.65,62.09,44.87,54.95
4162,OGB/2024/461,subject_15,53.91,69.05,89.37,79.71
4163,OGB/2024/461,subject_6,84.42,99.15,67.95,76.33
4164,OGB/2024/461,subject_17,69.01,74.81,76.1,76.65
4165,OGB/2024/461,subject_28,65.48,62.74,50.57,53.4
4166,OGB/2024/461,subject_24,94.64,45.87,94.26,82.11
4167,OGB/2024/461,subject_5,62.82,54.82,84.61,74.65
4168,OGB/2024/461,subject_2,77.83,83.32,86.54,83.86
4169,OGB/2024/461,subject_23,92.24,93.89,86.01,86.19
4170,OGB/2024/462,subject_5,92.12,54.54,75.5,77.13
4171,OGB/2024/462,subject_7,90.1,66.13,74.77,76.76
4172,OGB/2024/462,subject_4,86.17,73.07,84.53,79.67
4173,OGB/2024/462,subject_9,94.34,83.87,59.97,71.85
4174,OGB/2024/462,subject_1,76.55,47.91,95.01,82.63
4175,OGB/2024/462,subject_8,92.9,40.01,70.54,66.78
4176,OGB/2024/462,subject_6,53.84,96.51,54.88,61.32
4177,OGB/2024/462,subject_10,97.54,74.37,44.68,58.62
4178,OGB/2024/462,subject_3,53.67,40.94,96.72,77.73
4179,OGB/2024/462,subject_2,67.47,99.72,59.22,67.46
4180,OGB/2024/463,subject_1,67.73,89.58,59.69,65.75
4181,OGB/2024/463,subject_5,69.87,79.55,60.16,68.29
4182,OGB/2024/463,subject_9,66.14,86.77,86.69,84.62
4183,OGB/2024/463,subject_4,84.19,89.01,72.81,80.63
4184,OGB/2024/463,subject_6,94.42,60.36,89.26,84.64
4185,OGB/2024/463,subject_8,61.8,72.53,43.78,51.47
4186,OGB/2024/463,subject_7,79.67,99.98,42.09,62.14
4187,OGB/2024/463,subject_3,96.19,82.17,93.05,94.38
4188,OGB/2024/464,subject_16,50.49,55.75,89.03,77.16
4189,OGB/2024/464,subject_26,63.34,56.45,84.47,76.8
4190,OGB/2024/464,subject_24,56.31,56.07,95.89,81.34
4191,OGB/2024/464,subject_13,89.65,70.72,92.79,89.43
4192,OGB/2024/464,subject_6,90.66,86.52,57.5,69.04
4193,OGB/2024/464,subject_22,79.98,63.81,70.57,68.59
4194,OGB/2024/464,subject_27,68.28,50.16,56.78,58.57
4195,OGB/2024/464,subject_5,63.96,53.36,94.38,77.88
4196,OGB/2024/464,subject_23,89.0,66.96,51.79,61.89
4197,OGB/2024/465,subject_23,85.56,72.89,90.98,86.09
4198,OGB/2024/465,subject_13,58.12,50.77,78.54,68.84
4199,OGB/2024/465,subject_2,57.76,74.05,95.47,83.65
4200,OGB/2024/465,subject_27,96.74,70.77,88.85,87.11
4201,OGB/2024/465,subject_17,94.73,59.39,97.01,88.2
4202,OGB/2024/465,subject_14,85.74,91.75,66.64,74.17
4203,OGB/2024/465,subject_21,57.7,96.69,76.55,79.56
4204,OGB/2024/465,subject_15,85.63,75.94,64.8,72.06
4205,OGB/2024/465,subject_28,80.36,49.35,40.35,52.86
4206,OGB/2024/466,subject_25,98.12,75.25,52.36,65.48
4207,OGB/2024/466,subject_13,98.37,61.48,45.6,58.32
4208,OGB/2024/466,subject_27,65.47,55.74,83.88,74.01
4209,OGB/2024/466,subject_28,96.74,76.76,79.69,80.89
4210,OGB/2024/466,subject_16,80.37,77.92,45.71,56.63
4211,OGB/2024/466,subject_5,97.01,91.42,88.32,88.23
4212,OGB/2024/466,subject_29,50.97,73.62,41.93,47.6
4213,OGB/2024/466,subject_24,92.39,80.4,78.49,78.9
4214,OGB/2024/466,subject_26,82.11,40.94,51.62,55.55
4215,OGB/2024/466,subject_21,83.0,56.34,57.62,59.63
4216,OGB/2024/467,subject_2,74.12,91.37,84.3,81.52
4217,OGB/2024/467,subject_8,71.75,55.5,74.36,67.73
4218,OGB/2024/467,subject_9,59.02,73.66,86.0,80.08
4219,OGB/2024/467,subject_10,66.31,74.74,72.06,72.67
4220,OGB/2024/467,subject_1,56.73,78.27,94.16,86.47
4221,OGB/2024/467,subject_4,96.94,70.61,67.02,75.36
4222,OGB/2024/467,subject_3,62.74,59.67,60.83,59.17
4223,OGB/2024/467,subject_7,78.21,73.09,68.6,73.93
4224,OGB/2024/468,subject_24,93.85,55.9,86.93,84.65
4225,OGB/2024/468,subject_26,55.92,70.94,84.87,76.29
4226,OGB/2024/468,subject_13,58.35,66.56,55.55,60.34
4227,OGB/2024/468,subject_23,81.24,84.64,45.57,61.84
4228,OGB/2024/468,subject_5,74.15,44.8,88.03,74.68
4229,OGB/2024/468,subject_18,96.2,65.79,88.63,86.45
4230,OGB/2024/468,subject_22,95.2,40.9,88.47,77.97
4231,OGB/2024/468,subject_29,88.97,77.76,61.53,68.62
4232,OGB/2024/469,subject_6,86.4,58.81,96.65,86.94
4233,OGB/2024/469,subject_3,70.48,69.41,62.51,64.4
4234,OGB/2024/469,subject_4,90.37,48.75,93.2,83.95
4235,OGB/2024/469,subject_1,68.89,88.28,60.65,69.75
4236,OGB/2024/469,subject_5,71.97,69.69,46.8,56.49
4237,OGB/2024/469,subject_7,53.15,56.09,97.35,77.69
4238,OGB/2024/469,subject_2,57.95,40.02,84.07,72.87
4239,OGB/2024/469,subject_8,81.53,63.78,57.26,65.58
4240,OGB/2024/469,subject_10,60.48,81.95,77.1,73.7
4241,OGB/2024/470,subject_15,84.61,98.11,83.87,87.96
4242,OGB/2024/470,subject_6,66.71,86.52,88.56,82.3
4243,OGB/2024/470,subject_1,59.2,56.34,99.99,80.35
4244,OGB/2024/470,subject_24,53.35,68.88,87.16,74.09
4245,OGB/2024/470,subject_5,66.57,92.76,72.71,77.21
4246,OGB/2024/470,subject_16,61.96,65.61,93.36,84.09
4247,OGB/2024/470,subject_25,79.03,86.45,75.55,80.51
4248,OGB/2024/470,subject_23,50.85,76.19,50.84,58.71
4249,OGB/2024/470,subject_28,97.17,91.06,40.53,62.58
4250,OGB/2024/470,subject_14,78.61,70.46,83.63,82.19
4251,OGB/2024/471,subject_26,67.86,84.25,65.0,68.42
4252,OGB/2024/471,subject_6,86.26,94.49,45.94,65.99
4253,OGB/2024/471,subject_14,65.71,53.31,64.72,61.06
4254,OGB/2024/471,subject_5,87.75,58.97,57.89,62.62
4255,OGB/2024/471,subject_16,91.69,86.06,48.9,64.03
4256,OGB/2024/471,subject_25,96.2,82.79,72.03,79.3
4257,OGB/2024/471,subject_28,95.63,81.1,88.54,86.66
4258,OGB/2024/471,subject_13,55.72,56.06,62.4,61.35
4259,OGB/2024/472,subject_3,50.3,54.82,45.85,45.71
4260,OGB/2024/472,subject_1,75.39,58.65,45.47,56.0
4261,OGB/2024/472,subject_8,99.63,81.43,96.66,92.34
4262,OGB/2024/472,subject_4,86.99,72.4,43.7,57.64
4263,OGB/2024/472,subject_9,85.11,45.25,72.14,67.14
4264,OGB/2024/472,subject_5,97.74,71.67,43.46,59.29
4265,OGB/2024/472,subject_2,74.74,82.19,74.18,74.65
4266,OGB/2024/472,subject_10,95.77,66.86,93.53,86.71
4267,OGB/2024/472,subject_7,60.97,64.1,89.24,81.03
4268,OGB/2024/472,subject_6,50.09,65.52,84.6,72.08
4269,OGB/2024/473,subject_9,52.82,96.58,92.67,86.91
4270,OGB/2024/473,subject_4,81.52,89.64,83.57,87.16
4271,OGB/2024/473,subject_7,53.31,69.36,95.4,83.8
4272,OGB/2024/473,subject_8,61.37,94.47,64.23,70.12
4273,OGB/2024/473,subject_6,97.84,96.54,67.06,78.57
4274,OGB/2024/473,subject_10,64.17,53.84,82.18,71.79
4275,OGB/2024/473,subject_2,74.44,62.5,41.07,49.17
4276,OGB/2024/473,subject_3,72.67,53.47,68.2,64.16
4277,OGB/2024/473,subject_5,64.19,58.44,77.52,71.75
4278,OGB/2024/474,subject_1,85.64,86.6,54.3,64.06
4279,OGB/2024/474,subject_3,90.27,50.94,40.76,52.56
4280,OGB/2024/474,subject_6,86.75,49.19,52.07,58.72
4281,OGB/2024/474,subject_10,56.59,67.21,46.3,52.04
4282,OGB/2024/474,subject_4,69.38,69.32,68.16,67.43
4283,OGB/2024/474,subject_5,76.32,73.09,58.44,65.25
4284,OGB/2024/474,subject_9,92.41,68.36,81.35,81.83
4285,OGB/2024/474,subject_7,75.35,78.66,82.38,81.88
4286,OGB/2024/474,subject_2,59.8,43.88,49.36,48.95
4287,OGB/2024/474,subject_8,68.39,93.87,91.49,89.91
4288,OGB/2024/475,subject_3,88.36,45.25,65.54,68.72
4289,OGB/2024/475,subject_5,54.04,56.02,75.2,69.64
4290,OGB/2024/475,subject_2,84.99,46.92,53.14,59.36
4291,OGB/2024/475,subject_8,96.8,69.05,92.86,91.29
4292,OGB/2024/475,subject_10,96.06,49.66,43.68,54.91
4293,OGB/2024/475,subject_4,91.84,97.88,66.33,80.24
4294,OGB/2024/475,subject_1,65.37,92.32,81.4,81.14
4295,OGB/2024/475,subject_9,53.08,51.53,45.6,48.35
4296,OGB/2024/475,subject_7,88.37,88.14,81.21,85.51
4297,OGB/2024/475,subject_6,56.11,95.69,84.01,82.88
4298,OGB/2024/476,subject_27,95.41,97.49,98.04,100.0
4299,OGB/2024/476,subject_6,83.48,97.63,42.89,64.64
4300,OGB/2024/476,subject_18,73.04,73.17,56.02,64.79
4301,OGB/2024/476,subject_24,82.17,75.5,43.87,59.51
4302,OGB/2024/476,subject_14,63.35,73.41,71.34,70.56
4303,OGB/2024/476,subject_26,52.58,84.33,54.15,59.4
4304,OGB/2024/476,subject_13,75.7,91.94,64.87,73.03
4305,OGB/2024/476,subject_23,55.49,70.97,81.81,75.52
4306,OGB/2024/477,subject_5,83.65,46.18,93.68,81.32
4307,OGB/2024/477,subject_8,70.45,63.81,51.25,54.76
4308,OGB/2024/477,subject_7,90.87,91.86,86.27,89.02
4309,OGB/2024/477,subject_9,86.55,94.18,55.41,70.86
4310,OGB/2024/477,subject_2,67.75,65.39,80.29,77.09
4311,OGB/2024/477,subject_6,92.58,55.57,68.11,72.5
4312,OGB/2024/477,subject_10,93.41,47.47,98.03,88.56
4313,OGB/2024/477,subject_1,82.55,44.67,71.98,68.43
4314,OGB/2024/477,subject_4,74.34,40.96,88.43,74.76
4315,OGB/2024/477,subject_3,64.03,65.82,96.33,86.72
4316,OGB/2024/478,subject_6,70.83,92.72,59.01,68.07
4317,OGB/2024/478,subject_7,65.54,49.74,50.81,56.15
4318,OGB/2024/478,subject_8,99.64,63.48,94.41,92.13
4319,OGB/2024/478,subject_10,76.5,97.87,86.12,84.28
4320,OGB/2024/478,subject_4,95.19,43.1,89.27,84.21
4321,OGB/2024/478,subject_1,86.42,43.01,64.04,61.77
4322,OGB/2024/478,subject_5,60.82,76.2,47.77,56.18
4323,OGB/2024/478,subject_2,83.74,87.59,80.17,83.95
4324,OGB/2024/479,subject_9,57.74,40.36,60.58,57.1
4325,OGB/2024/479,subject_8,63.3,45.18,54.96,54.87
4326,OGB/2024/479,subject_3,87.49,72.54,44.3,58.92
4327,OGB/2024/479,subject_10,61.61,68.36,74.31,70.38
4328,OGB/2024/479,subject_6,99.89,90.97,96.4,98.79
4329,OGB/2024/479,subject_1,81.35,93.34,93.95,89.84
4330,OGB/2024/479,subject_5,97.0,79.85,64.84,76.57
4331,OGB/2024/479,subject_4,65.85,73.58,60.61,66.36
4332,OGB/2024/479,subject_2,55.34,92.93,43.8,56.84
4333,OGB/2024/479,subject_7,55.69,53.23,52.18,55.83
4334,OGB/2024/480,subject_13,65.7,51.26,95.93,81.03
4335,OGB/2024/480,subject_5,66.02,80.87,97.3,88.74
4336,OGB/2024/480,subject_16,94.52,93.62,72.37,80.73
4337,OGB/2024/480,subject_24,84.66,74.91,66.15,69.56
4338,OGB/2024/480,subject_21,61.74,90.41,65.6,68.59
4339,OGB/2024/480,subject_23,78.56,67.4,92.67,85.57
4340,OGB/2024/480,subject_17,97.24,56.84,45.38,60.34
4341,OGB/2024/480,subject_14,72.17,61.01,95.04,85.16
4342,OGB/2024/480,subject_29,93.65,75.86,87.86,86.16
4343,OGB/2024/480,subject_18,74.13,61.72,64.76,68.79
4344,OGB/2024/481,subject_3,72.04,81.6,43.62,55.66
4345,OGB/2024/481,subject_8,93.06,64.54,90.75,86.73
4346,OGB/2024/481,subject_4,50.28,81.96,92.45,81.82
4347,OGB/2024/481,subject_6,59.25,44.09,68.91,63.9
4348,OGB/2024/481,subject_10,87.79,91.02,90.58,92.54
4349,OGB/2024/481,subject_5,82.47,84.5,78.07,78.08
4350,OGB/2024/481,subject_1,90.04,79.41,85.86,85.79
4351,OGB/2024/481,subject_9,56.15,56.17,60.0,59.63
4352,OGB/2024/482,subject_17,99.48,69.11,95.91,93.55
4353,OGB/2024/482,subject_13,84.03,74.31,71.2,77.26
4354,OGB/2024/482,subject_25,87.31,74.49,83.2,84.05
4355,OGB/2024/482,subject_2,89.0,62.92,82.77,80.25
4356,OGB/2024/482,subject_29,66.09,89.75,97.44,90.51
4357,OGB/2024/482,subject_18,89.64,42.11,61.06,61.31
4358,OGB/2024/482,subject_23,68.89,89.33,66.69,74.18
4359,OGB/2024/482,subject_5,63.47,55.87,73.76,66.12
4360,OGB/2024/482,subject_14,58.21,42.87,94.89,78.92
4361,OGB/2024/483,subject_24,73.29,73.27,85.24,80.01
4362,OGB/2024/483,subject_1,60.06,40.66,52.24,49.11
4363,OGB/2024/483,subject_23,92.63,85.48,62.03,73.97
